HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common name,Female maturity (days),Male maturity (days),Gestation/Incubation (days),Weaning (days),Litter/Clutch size,Litters/Clutches per year,Inter-litter/Interbirth interval,Birth weight (g),Weaning weight (g),Adult weight (g),Growth rate (1/days),Maximum longevity (yrs),Source,Specimen origin,Sample size,Data quality,IMR (per yr),MRDT (yrs),Metabolic rate (W),Body mass (g),Temperature (K),References,Binomial Name,PlacentalMammal,Maximum longevity (months),YoungPerYear_Litters,YoungPerYear_Interval,YoungPerYear_Estimated,YoungMassPerYear_Estimated (g)
1642,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Redunca,fulvorufula,Mountain reedbuck,388.0,335.0,216.0,,1.0,1.1,353.0,3000.0,,30000.0,0.0093,15.0,671,captivity,small,acceptable,,,,,,"434,455,542,610,671,677,680,731",Redunca fulvorufula,True,180.0,0.9090909090909091,0.9671232876712329,0.9376582473332328,2812.9747419996984
1645,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,rupicapra,Chamois,674.0,669.0,122.0,76.0,1.0,1.0,365.0,2400.0,,37500.0,,17.6,671,captivity,medium,acceptable,,,,,,"434,455,671,1135,1143,1150",Rupicapra rupicapra,True,211.20000000000002,1.0,1.0,1.0,2400.0
1647,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Sylvicapra,grimmia,Bush duiker,255.0,255.0,165.0,191.0,1.0,1.4,245.0,1612.0,,18500.0,,15.4,671,captivity,medium,acceptable,,,,,,"434,455,671,677,817",Sylvicapra grimmia,True,184.8,0.7142857142857143,0.6712328767123287,0.6924247647178143,1116.1887207251168
1648,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Syncerus,caffer,African buffalo,1475.0,1674.0,331.0,289.0,1.0,0.4,635.0,44000.0,166000.0,700000.0,0.0026,32.8,"Thomas Brockmann, pers. comm.",captivity,medium,acceptable,,,,,,"434,455,610,676,677,680,731,1135,1143",Syncerus caffer,True,393.59999999999997,2.5,1.7397260273972603,2.08550115523659,91762.05083040996
1649,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Taurotragus,derbianus,Giant eland,1107.0,,264.0,,1.0,,,,,680000.0,,20.3,671,captivity,medium,acceptable,,,,,,"610,671",Taurotragus derbianus,True,243.60000000000002,,,,
1650,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Taurotragus,oryx,Eland,589.0,571.0,274.0,182.0,1.0,,340.0,32000.0,,500000.0,0.0019,26.1,671,captivity,large,high,,,190.209,141404.0,309.65,"36,434,455,610,671,677,680,731,1032",Taurotragus oryx,True,313.20000000000005,,0.9315068493150686,0.9315068493150686,29808.219178082192
1651,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tetracerus,quadricornis,Four-horned antelope,365.0,,212.0,,1.5,,316.0,1044.0,,19000.0,,17.4,671,captivity,small,acceptable,,,,,,"434,455,671",Tetracerus quadricornis,True,208.79999999999998,,1.2986301369863014,1.2986301369863014,1355.7698630136986
1652,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,angasii,Nyala,452.0,,224.0,213.0,1.0,1.2,295.0,5232.5,,120000.0,,18.5,671,captivity,medium,acceptable,,,,,,"434,455,542,671,680,817",Tragelaphus angasii,True,222.0,0.8333333333333334,0.8082191780821918,0.8206801945551994,4294.209118010081
1653,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,eurycerus,Bongo,806.0,914.0,288.0,,1.0,0.7,,19800.0,,307500.0,,21.9,671,captivity,large,high,,,,,,"434,455,610,671,680",Tragelaphus eurycerus,True,262.79999999999995,1.4285714285714286,,1.4285714285714286,28285.714285714286
1654,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,imberbis,Lesser kudu,504.0,504.0,235.0,274.0,1.0,1.3,259.0,6000.0,,82500.0,0.0095,19.8,671,captivity,medium,acceptable,,,,,,"434,455,671,677,680,731,978",Tragelaphus imberbis,True,237.60000000000002,0.7692307692307692,0.7095890410958904,0.7388083133803488,4432.849880282093
1655,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,scriptus,Bushbuck,496.0,,188.0,,1.0,1.5,236.0,3800.0,,60000.0,0.0044,15.3,671,captivity,medium,acceptable,,,,,,"434,455,542,610,671,677,680,731,978",Tragelaphus scriptus,True,183.60000000000002,0.6666666666666666,0.6465753424657534,0.6565441556441595,2494.8677914478058
1656,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,spekii,Sitatunga,401.0,,242.0,,1.0,1.0,353.0,4000.0,,87500.0,,22.6,671,captivity,large,high,,,,,,"434,455,610,671,680",Tragelaphus spekii,True,271.20000000000005,1.0,0.9671232876712329,0.9834242663628109,3933.6970654512434
1657,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,strepsiceros,Greater kudu,517.0,,228.0,183.0,1.0,1.0,365.0,15000.0,,217500.0,,23.5,671,captivity,large,high,,,,,312.05,"455,542,671,951,1027,1135",Tragelaphus strepsiceros,True,282.0,1.0,1.0,1.0,15000.0
1658,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,bactrianus,Bactrian camel,1278.0,1278.0,395.0,319.0,1.0,0.5,730.0,36000.0,,475000.0,,35.4,671,captivity,large,high,,,,,,"434,436,455,671",Camelus bactrianus,True,424.79999999999995,2.0,2.0,2.0,72000.0
1659,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,dromedarius,Dromedary,1095.0,2191.0,405.0,500.0,1.0,0.7,607.0,37000.0,253484.0,434000.0,,28.4,671,captivity,medium,acceptable,,,224.779,407000.0,310.65,"36,302,303,434,455,610,671,680,1014,1136",Camelus dromedarius,True,340.79999999999995,1.4285714285714286,1.663013698630137,1.5413415764151404,57029.6383273602
1660,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Lama,glama,Llama,800.0,800.0,330.0,152.0,1.0,1.0,,11000.0,,140000.0,,28.9,671,captivity,large,high,,,148.94,115000.0,311.45,"36,434,455,671,978,1050",Lama glama,True,346.79999999999995,1.0,,1.0,11000.0
1661,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Lama,guanicoe,Guanaco,365.0,730.0,335.0,345.0,1.0,0.5,,11500.0,,127500.0,,33.7,671,captivity,large,high,,,,,311.15,"434,455,610,671,1002",Lama guanicoe,True,404.40000000000003,2.0,,2.0,23000.0
1662,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Vicugna,pacos,Alpaca,432.0,500.0,345.0,213.0,1.04,,,7210.0,,62000.0,,25.8,671,captivity,large,high,,,,,312.25,"434,455,671,1001",Vicugna pacos,True,309.6,,,,
1663,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Vicugna,vicugna,Vicugna,730.0,730.0,340.0,213.0,1.0,0.7,548.0,5740.0,,50000.0,0.0057,31.6,671,captivity,medium,acceptable,,,,,313.05,"434,455,610,671,680,731,1050",Vicugna vicugna,True,379.20000000000005,1.4285714285714286,1.5013698630136985,1.4645183815915623,8406.335510335568
1666,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Axis,axis,Chital,766.0,913.0,226.0,122.0,1.03,,426.0,3144.0,,36000.0,,20.8,671,captivity,large,high,,,,,312.35,"455,671,951,996",Axis axis,True,249.60000000000002,,1.2021369863013698,1.2021369863013698,3779.5186849315064
1667,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Axis,calamianensis,Calamian deer,,,224.0,,2.0,,,,,40500.0,,17.2,671,captivity,medium,acceptable,,,,,,"671,730,978",Axis calamianensis,True,206.39999999999998,,,,
1668,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Axis,kuhlii,Bawean deer,,,227.0,,1.2,1.3,,,,55000.0,,17.8,671,captivity,small,acceptable,,,,,,"671,730,978",Axis kuhlii,True,213.60000000000002,0.923076923076923,,0.923076923076923,
1669,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Axis,porcinus,Hog deer,304.0,,232.0,182.0,1.0,,,2532.0,,43000.0,,22.9,671,captivity,medium,acceptable,,,,,,"434,455,542,610,671",Axis porcinus,True,274.79999999999995,,,,
1671,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,capreolus,Western roe deer,413.0,655.0,153.0,89.0,1.6,1.0,365.0,1010.0,8692.5,21666.7,,17.5,671,captivity,medium,acceptable,,,46.347,21500.0,311.15,"36,86,420,455,542,610,671,676,677,680,800,882,1135,1143,1150,1206",Capreolus capreolus,True,210.0,1.6,1.6,1.6,1616.0
1673,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,elaphus,Red deer,852.0,730.0,245.0,156.0,1.0,0.9,,10100.0,56500.0,200000.0,0.006,31.5,671,captivity,large,high,,,112.43,67000.0,308.35,"36,86,145,146,147,434,455,671,676,677,680,731,789,790,791,900,1009,1135,1143,1150",Cervus elaphus,True,378.0,1.1111111111111112,,1.1111111111111112,11222.222222222223
1674,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,nippon,Sika deer,500.0,500.0,210.0,172.0,1.0,1.0,,5750.0,28590.0,42000.0,,26.3,671,captivity,large,high,,,,,312.95,"434,455,610,671,677,680,999,1135",Cervus nippon,True,315.6,1.0,,1.0,5750.0
1675,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Dama,dama,Fallow deer,487.0,507.0,233.0,183.0,1.0,1.0,365.0,4500.0,22570.0,70000.0,,21.1,671,captivity,large,high,,,,,,"86,179,180,434,455,542,610,671,677,680,1143",Dama dama,True,253.20000000000002,1.0,1.0,1.0,4500.0
1676,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Elaphodus,cephalophus,Tufted deer,639.0,730.0,180.0,,1.0,,,,,33500.0,,22.7,671,captivity,medium,acceptable,,,,,,"448,455,671",Elaphodus cephalophus,True,272.4,,,,
1677,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Elaphurus,davidianus,Pere David's deer,821.0,1186.0,288.0,167.0,1.0,1.0,360.0,11000.0,,186500.0,,27.5,671,captivity,large,high,,,,,,"434,455,542,547,610,671,677",Elaphurus davidianus,True,330.0,1.0,0.9863013698630138,0.9931270663228415,10924.397729551258
1680,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Hydropotes,inermis,Chinese water deer,183.0,,190.0,,2.7,,,1042.0,,11500.0,,13.9,671,captivity,large,acceptable,,,,,311.45,"434,455,671,677,1034",Hydropotes inermis,True,166.8,,,,
1681,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Mazama,americana,Red brocket,395.0,365.0,225.0,182.0,1.3,1.0,,538.5,,33000.0,,17.1,671,captivity,medium,acceptable,,,,,,"434,455,542,610,671,677,978",Mazama americana,True,205.20000000000002,1.3,,1.3,700.0500000000001
1682,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Mazama,gouazoubira,Gray brocket,395.0,365.0,212.0,,1.0,,,919.0,,17000.0,,14.8,671,captivity,small,acceptable,,,,,,"434,455,542,671",Mazama gouazoubira,True,177.60000000000002,,,,
1685,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,muntjak,Indian muntjac,272.0,332.0,210.0,61.0,1.17,,241.0,1223.0,,21000.0,,18.8,671,captivity,medium,acceptable,,,,,,"434,448,455,487,542,671,677,1136",Muntiacus muntjak,True,225.60000000000002,,0.7725205479452054,0.7725205479452054,944.7926301369862
1686,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,reevesi,Reeves's muntjac,274.0,,199.0,,1.0,1.5,215.0,1050.0,,18000.0,,23.2,671,captivity,large,high,,,,,,"434,455,610,671,677,1136,1142",Muntiacus reevesi,True,278.4,0.6666666666666666,0.589041095890411,0.6266530650423252,657.9857182944414
1687,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,hemionus,Mule deer,478.0,503.0,207.0,132.0,1.5,1.0,365.0,2950.0,23100.0,57000.0,0.0057,22.0,671,captivity,medium,acceptable,,,,,313.15,"434,455,671,731,1070,1135,1143",Odocoileus hemionus,True,264.0,1.5,1.5,1.5,4425.0
1688,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,309.0,417.0,198.0,129.0,2.0,1.0,304.0,3000.0,36000.0,87000.0,0.007,23.0,956,captivity,large,high,,,123.447,61862.5,312.15,"36,86,420,434,441,455,610,677,680,731,956,1143",Odocoileus virginianus,True,276.0,2.0,1.6657534246575343,1.8252415865619183,5475.724759685755
1689,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Ozotoceros,bezoarticus,Pampas deer,365.0,,213.0,167.0,1.0,1.0,330.0,2100.0,,32500.0,,21.9,671,captivity,tiny,acceptable,,,,,310.65,"434,455,542,610,671,1039",Ozotoceros bezoarticus,True,262.79999999999995,1.0,0.904109589041096,0.9508467747440151,1996.7782269624317
1690,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Przewalskium,albirostre,Thorold's deer,730.0,,253.0,,1.0,1.0,,,,135000.0,,21.3,671,captivity,medium,acceptable,,,,,,"434,455,671",Przewalskium albirostre,True,255.60000000000002,1.0,,1.0,
1691,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Pudu,puda,Southern pudu,274.0,320.0,200.0,61.0,1.0,,,900.0,,10000.0,0.0186,18.3,956,captivity,medium,acceptable,,,,,,"86,434,448,455,610,677,680,731,956",Pudu puda,True,219.60000000000002,,,,
1692,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Caribou and reindeer,662.0,680.0,228.0,120.0,1.0,1.0,365.0,6500.0,20000.0,101250.0,0.0047,21.8,956,captivity,large,high,,,119.66,85000.0,310.35,"36,344,393,434,441,455,548,549,731,951,956,1011,1135,1143",Rangifer tarandus,True,261.6,1.0,1.0,1.0,6500.0
1693,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rucervus,duvaucelii,Barasingha,1095.0,,250.0,,1.0,,,,,170000.0,,24.5,671,captivity,large,high,,,,,,"434,455,610,671,677",Rucervus duvaucelii,True,294.0,,,,
1694,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rucervus,eldii,Eld's deer,508.0,,241.0,240.0,1.0,1.0,372.0,4750.0,,122500.0,,20.5,671,captivity,large,high,,,,,,"434,455,610,671,677,951,1142",Rucervus eldii,True,246.0,1.0,1.0191780821917809,1.0095435018818064,4795.33163393858
1695,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,alfredi,Visayan spotted deer,,,243.0,,,,,,,46475.0,,18.5,671,captivity,medium,acceptable,,,,,,"671,978",Rusa alfredi,True,222.0,,,,
1697,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,timorensis,Timor deer,464.0,,251.0,228.0,1.0,1.0,366.0,,,63000.0,,21.1,671,captivity,medium,acceptable,,,,,,"434,455,671",Rusa timorensis,True,253.20000000000002,1.0,1.0027397260273974,1.0013689260344547,
1698,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,unicolor,Sambar,650.0,,232.0,213.0,1.0,1.0,,10000.0,,185000.0,,26.4,671,captivity,large,acceptable,,,,,,"434,455,542,610,671,677",Rusa unicolor,True,316.79999999999995,1.0,,1.0,10000.0
1699,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Giraffa,camelopardalis,Giraffe,1278.0,1644.0,457.0,152.0,1.0,0.5,620.0,58500.0,,800000.0,,39.5,671,captivity,large,high,,,,,310.25,"434,436,455,610,671,677,680,827,1035,1136",Giraffa camelopardalis,True,474.0,2.0,1.6986301369863013,1.843165829211415,107825.20100886778
1700,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Okapia,johnstoni,Okapi,578.0,790.0,458.0,194.0,1.0,0.8,,16000.0,77000.0,225000.0,,33.5,671,captivity,medium,acceptable,,,,,311.22,"434,455,610,671,680,1072",Okapia johnstoni,True,402.0,1.25,,1.25,20000.0
1701,Animalia,Chordata,Mammalia,Artiodactyla,Hippopotamidae,Hexaprotodon,liberiensis,Pygmy hippopotamus,1278.0,1644.0,199.0,198.0,1.0,0.4,,4900.0,,215000.0,,42.3,671,captivity,medium,acceptable,,,,,,"434,455,610,671,1136",Hexaprotodon liberiensis,True,507.59999999999997,2.5,,2.5,12250.0
1702,Animalia,Chordata,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,amphibius,Hippopotamus,1279.0,1279.0,234.0,341.0,1.0,0.6,563.0,40000.0,237500.0,3750000.0,,61.2,671,captivity,large,acceptable,0.01,7.0,,,308.55,"2,81,434,455,610,671,676,677,680,1038,1143",Hippopotamus amphibius,True,734.4000000000001,1.6666666666666667,1.5424657534246575,1.6033640434124008,64134.561736496034
1706,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Babyrousa,babyrussa,Babirusa,548.0,548.0,153.0,213.0,1.3,2.0,,715.0,,71500.0,,22.9,671,captivity,medium,acceptable,,,,,,"1,434,455,610,671",Babyrousa babyrussa,True,274.79999999999995,0.65,,0.65,464.75
1708,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,africanus,Wart hog,578.0,578.0,164.0,84.0,3.0,1.5,426.0,660.0,,100000.0,,20.9,671,captivity,large,high,,,,,,"434,455,542,671",Phacochoerus africanus,True,250.79999999999998,2.0,3.5013698630136982,2.6462690199651653,1746.5375531770092
1710,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Potamochoerus,porcus,Red river hog,1096.0,1096.0,122.0,91.0,3.0,,365.0,775.0,,88000.0,0.0099,22.0,671,captivity,large,high,,,,,,"434,455,542,610,671,677,680,731,978",Potamochoerus porcus,True,264.0,,3.0,3.0000000000000004,2325.0000000000005
1711,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,barbatus,Bearded pig,,,122.0,,4.0,1.0,,,,102750.0,,16.2,671,captivity,medium,acceptable,,,,,,"455,542,610,671,978",Sus barbatus,True,194.39999999999998,4.0,,4.0,
1712,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,salvanius,Pygmy hog,700.0,700.0,108.0,,3.0,,,191.5,,8000.0,,14.0,671,captivity,small,acceptable,,,,,,"434,455,542,573,671",Sus salvanius,True,168.0,,,,
1713,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,scrofa,Wild boar,334.0,768.0,115.0,56.0,7.0,1.5,230.0,960.0,5700.0,130000.0,0.0095,27.0,671,captivity,large,high,,,104.15,135000.0,312.15,"36,81,189,318,319,434,441,455,542,671,731,978,998,1136,1143,1207",Sus scrofa,True,324.0,4.666666666666667,4.410958904109589,4.537011669132531,4355.53120236723
1714,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,verrucosus,Javan pig,274.0,,120.0,,6.0,,,1000.0,,76000.0,,17.0,671,captivity,small,acceptable,,,,,,"434,542,671",Sus verrucosus,True,204.0,,,,
1716,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Pecari,tajacu,Collared peccary,329.0,358.0,145.0,49.0,2.0,2.0,155.0,700.0,4881.0,20200.0,,31.5,671,captivity,large,high,,,33.165,20500.0,310.65,"36,420,434,455,671,978",Pecari tajacu,True,378.0,1.0,0.8493150684931506,0.9215829146057074,645.1080402239952
1717,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Tayassu,pecari,White-lipped peccary,548.0,548.0,158.0,50.0,2.0,,,700.0,,22000.0,,28.5,671,captivity,medium,acceptable,,,,,311.65,"434,455,542,610,671,1010",Tayassu pecari,True,342.0,,,,
1719,Animalia,Chordata,Mammalia,Artiodactyla,Tragulidae,Moschiola,meminna,Indian spotted chevrotain,,,150.0,,1.5,,,319.0,,2450.0,,14.5,671,captivity,small,acceptable,,,,,,"434,455,610,671",Moschiola meminna,True,174.0,,,,
1720,Animalia,Chordata,Mammalia,Artiodactyla,Tragulidae,Tragulus,javanicus,Lesser mouse-deer,167.0,167.0,144.0,84.0,1.0,,,370.0,,2850.0,,14.0,671,captivity,medium,acceptable,,,4.883,1615.5,311.55,"36,434,455,542,610,671,677,680,951,978,1032",Tragulus javanicus,True,168.0,,,,
1721,Animalia,Chordata,Mammalia,Artiodactyla,Tragulidae,Tragulus,napu,Greater mouse-deer,137.0,135.0,153.0,91.0,1.0,1.0,152.0,373.0,,6500.0,,16.7,671,captivity,medium,acceptable,,,,,,"434,455,610,671,677,978",Tragulus napu,True,200.39999999999998,1.0,0.41643835616438357,0.6453203515808126,240.7044911396431
1722,Animalia,Chordata,Mammalia,Carnivora,Ailuridae,Ailurus,fulgens,Red panda,550.0,550.0,116.0,137.0,2.0,1.0,365.0,100.0,1140.0,4325.0,0.009,19.0,671,captivity,large,high,,,4.898,5740.0,310.75,"36,420,434,455,610,671,680,731,1136",Ailurus fulgens,True,228.0,2.0,2.0,2.0,200.0
1723,Animalia,Chordata,Mammalia,Carnivora,Canidae,Atelocynus,microtis,Short-eared dog,,,,,,,,,,9500.0,,11.9,671,captivity,small,acceptable,,,,,,"434,671",Atelocynus microtis,True,142.8,,,,
1724,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,adustus,Side-striped jackal,274.0,274.0,64.0,42.0,4.0,2.0,,,,10250.0,,13.7,671,captivity,small,acceptable,,,,,,"434,455,671",Canis adustus,True,164.39999999999998,2.0,,2.0,
1725,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,aureus,Golden jackal,334.0,334.0,63.0,75.0,3.0,1.0,365.0,207.5,,11000.0,,18.8,671,captivity,medium,acceptable,,,,,311.95,"434,455,671,1033",Canis aureus,True,225.60000000000002,3.0,3.0,3.0000000000000004,622.5000000000001
1726,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,familiaris,Domestic dog,510.0,510.0,63.0,,6.0,,,,,40000.0,0.0244,24.0,"J. Veronica Kiklevich, pers. comm.",captivity,large,acceptable,0.02,3.0,,,,"2,18,75,121,199,200,201,202,203,204,205,206,207,208,209,210,423,431,434,436,481,486,488,521,715,726,731,742,758,765,787,872,901,931,980,981,983,1121,1132,1136,1140,1141,1208,1242,1256,1264,1270",Canis familiaris,True,288.0,,,,
1727,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,274.0,274.0,63.0,60.0,6.0,1.0,365.0,250.0,1517.0,13250.0,0.0183,21.8,671,captivity,medium,acceptable,,,19.423,10148.9,310.15,"36,420,434,455,538,610,671,680,731",Canis latrans,True,261.6,6.0,6.0,6.0,1500.0
1728,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Gray wolf,669.0,669.0,62.0,47.0,6.0,0.8,365.0,450.0,5250.0,26625.0,0.0177,20.6,671,captivity,large,high,,,,,311.45,"434,455,671,676,680,731,817,923,1017,1143,1188",Canis lupus,True,247.20000000000002,7.5,6.0,6.7082039324993685,3018.691769624716
1729,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,mesomelas,Black-backed jackal,309.0,251.0,60.0,60.0,4.0,1.0,274.0,159.0,,10250.0,0.0149,16.7,671,captivity,medium,acceptable,,,21.533,7720.0,311.15,"36,420,434,455,610,671,731",Canis mesomelas,True,200.39999999999998,4.0,3.002739726027397,3.4656830357246444,551.0436026802184
1730,Animalia,Chordata,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating fox,274.0,274.0,55.0,90.0,4.0,1.9,243.0,140.0,,6500.0,0.0166,12.7,671,captivity,small,acceptable,,,8.502,5444.0,311.35,"36,420,434,455,610,671,680,731",Cerdocyon thous,True,152.39999999999998,2.1052631578947367,2.663013698630137,2.3677720812390337,331.4880913734647
1731,Animalia,Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,brachyurus,Maned wolf,730.0,,64.0,227.0,3.0,,,368.0,,21500.0,0.0116,16.8,671,captivity,medium,acceptable,,,,,,"434,455,542,610,671,731",Chrysocyon brachyurus,True,201.60000000000002,,,,
1732,Animalia,Chordata,Mammalia,Carnivora,Canidae,Cuon,alpinus,Dhole,365.0,365.0,61.0,58.0,5.0,1.0,365.0,275.0,2350.0,15750.0,,16.1,671,captivity,medium,acceptable,,,,,,"434,455,610,671",Cuon alpinus,True,193.20000000000002,5.0,5.0,4.999999999999999,1374.9999999999998
1733,Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,culpaeus,Culpeo,365.0,,61.0,61.0,4.0,1.0,365.0,168.0,,13000.0,,13.1,671,captivity,small,acceptable,,,,,,"434,455,610,671,978",Lycalopex culpaeus,True,157.2,4.0,4.0,4.0,672.0
1734,Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,griseus,Argentinian gray fox,,,56.0,,4.2,,,,,3990.0,,10.9,671,captivity,small,acceptable,,,,,,"434,610,671",Lycalopex griseus,True,130.8,,,,
1735,Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,gymnocercus,Pampas fox,304.0,,57.0,,4.0,,365.0,,,8500.0,,13.7,671,captivity,small,acceptable,,,,,,"434,455,610,671,978",Lycalopex gymnocercus,True,164.39999999999998,,4.0,4.0,
1736,Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,sechurae,Sechuran fox,,,,,,,,,,4000.0,,9.9,671,captivity,tiny,acceptable,,,,,,"434,671,730",Lycalopex sechurae,True,118.80000000000001,,,,
1737,Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,vetulus,Hoary fox,,,,,3.0,,365.0,,,5350.0,,12.6,671,captivity,tiny,acceptable,,,,,,"671,730,978",Lycalopex vetulus,True,151.2,,3.0,3.0000000000000004,
1738,Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycaon,pictus,African wild dog,639.0,639.0,72.0,91.0,8.0,1.0,362.0,318.0,,26500.0,,17.0,671,captivity,large,high,,,33.01,8750.0,,"36,434,455,671",Lycaon pictus,True,204.0,8.0,7.934246575342465,7.967055453725654,2533.523634284758
1739,Animalia,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,procyonoides,Raccoon dog,304.0,304.0,61.0,47.0,6.0,1.0,365.0,75.0,825.0,6500.0,,16.6,671,captivity,medium,acceptable,,,,,311.15,"434,455,532,610,671,680,1029",Nyctereutes procyonoides,True,199.20000000000002,6.0,6.0,6.0,450.0
