,Order,Family,Genus,Species,Binomial Name,AdultBodyMass (g),AdultForearmLen (mm),AdultHeadBodyLen (mm),AgeatEyeOpening (days),AgeatFirstBirth (days),BasalMetRate (mLO2hr),BasalMetRateMass (g),DispersalAge (days),GestationLen (days),InterbirthInterval (d),LitterSize (number),LittersPerYear (number),MaxLongevity (months),NeonateBodyMass (g),NeonateHeadBodyLen (mm),SexualMaturityAge (days),TeatNumber (number),WeaningAge (days),WeaningBodyMass (g),WeaningHeadBodyLen (mm),References,YoungPerYear_Litters (number),YoungPerYear_Interval (number),YoungPerYear_Estimated (number)
5148,Artiodactyla,Bovidae,Taurotragus,derbianus,Taurotragus derbianus,646024.25,,2522.02,,,,,,,,,,194.04,,,755.15,,,,,511;869;1525;1848;2655;2693,,,
5149,Artiodactyla,Bovidae,Taurotragus,oryx,Taurotragus oryx,562592.69,,2656.78,,958.12,36000.0,150000.0,,271.0,337.0,1.0,,300.0,30889.05,,672.49,,128.68,96495.55,,453;543;730;854;869;917;1297;1350;1525;1573;1594;1763;1822;1848;2629;2655;2693;2986,,0.9232876712328767,0.9232876712328767
5150,Carnivora,Mustelidae,Taxidea,taxus,Taxidea taxus,7842.15,,558.35,35.0,,1998.0,6525.0,365.0,43.8,365.0,2.76,,312.0,93.49,,365.0,8.0,41.99,,,367;543;730;1113;1135;1297;1573;1822;2338;2620;2655;2986,,2.76,2.7599999999999993
5151,Artiodactyla,Tayassuidae,Tayassu,pecari,Tayassu pecari,31798.71,119.0,1110.0,,,,,,158.0,,2.0,,252.0,1000.0,368.99,684.67,4.0,13.64,,,543;645;730;905;1297;1573;1848;1908;2151;2180;2655;2686;2998,,,
5152,Afrosoricida,Tenrecidae,Tenrec,ecaudatus,Tenrec ecaudatus,887.59,,327.5,,,287.32,1325.0,30.84,60.24,,16.89,1.0,75.6,24.24,,206.92,26.0,21.87,225.0,,543;886;1045;1048;1297;1822;1946;2151;2333;2655;2720;2786,16.89,,16.89
5153,Artiodactyla,Bovidae,Tetracerus,quadricornis,Tetracerus quadricornis,19282.12,,1000.0,,365.0,,,,207.31,316.0,1.65,,129.96,1040.0,,,,,,,543;1297;1525;1848;2655,,1.4284931506849314,1.4284931506849314
5154,Rodentia,Muridae,Thallomys,loringi,Thallomys loringi,,,,,,,,,,,,,,,,,,,,,,,,
5155,Rodentia,Muridae,Thallomys,nigricauda,Thallomys nigricauda,124.49,,,,,68.46,124.7,,,,,,,,,,,,,,1822;2655,,,
5156,Rodentia,Muridae,Thallomys,paedulcus,Thallomys paedulcus,77.7,,,13.0,107.0,,,,26.34,26.0,3.2,,42.0,2.65,,91.83,,29.49,,,543;1297;1798;1975;2121;2390;2655,,0.22794520547945207,0.22794520547945207
5157,Rodentia,Muridae,Thallomys,shortridgei,Thallomys shortridgei,,,,,,,,,,,,,,,,,,,,,,,,
5158,Rodentia,Cricetidae,Thalpomys,cerradensis,Thalpomys cerradensis,23.99,,,,,,,,,,,,,,,,,,,,2655,,,
5159,Rodentia,Cricetidae,Thalpomys,lasiotis,Thalpomys lasiotis,23.99,,,,,,,,,,,,,,,,,,,,2655,,,
5160,Rodentia,Muridae,Thamnomys,kempi,Thamnomys kempi,75.0,,,,,,,,,,,,,,,,,,,,2655,,,
5161,Rodentia,Muridae,Thamnomys,major,Thamnomys major,,,,,,,,,,,,,,,,,,,,,,,,
5162,Rodentia,Muridae,Thamnomys,venustus,Thamnomys venustus,61.88,,,,,,,,,,1.33,,,,,,,,,,1297;2361;2655,,,
5163,Rodentia,Cricetidae,Thaptomys,nigrita,Thaptomys nigrita,19.9,,,,,,,,,,,,,,,,,,,,890;2655,,,
5164,Primates,Cercopithecidae,Theropithecus,gelada,Theropithecus gelada,15964.11,,620.0,,1505.62,,,,178.64,766.5,1.01,,336.0,464.92,,1894.11,,494.95,3736.05,,208;543;730;1297;1544;1547;1577;1763;1767;1825;1848;2344;2489;2493;2655;2660;2986;3033;3086,,2.121,2.121
5165,Rodentia,Cricetidae,Thomasomys,apeco,Thomasomys apeco,,,,,,,,,,,,,,,,,,,,,,,,
5166,Rodentia,Cricetidae,Thomasomys,aureus,Thomasomys aureus,87.99,,,,,,,,,,,,,,,,,,,,2151;2655,,,
5167,Rodentia,Cricetidae,Thomasomys,baeops,Thomasomys baeops,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5168,Rodentia,Cricetidae,Thomasomys,bombycinus,Thomasomys bombycinus,114.5,,,,,,,,,,,,,,,,,,,,2655,,,
5169,Rodentia,Cricetidae,Thomasomys,caudivarius,Thomasomys caudivarius,,,114.37,,,,,,,,,,,,,,,,,,1836,,,
5170,Rodentia,Cricetidae,Thomasomys,cinereiventer,Thomasomys cinereiventer,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5171,Rodentia,Cricetidae,Thomasomys,cinereus,Thomasomys cinereus,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5172,Rodentia,Cricetidae,Thomasomys,cinnameus,Thomasomys cinnameus,,,,,,,,,,,,,,,,,,,,,,,,
5173,Rodentia,Cricetidae,Thomasomys,daphne,Thomasomys daphne,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5174,Rodentia,Cricetidae,Thomasomys,eleusis,Thomasomys eleusis,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5175,Rodentia,Cricetidae,Thomasomys,erro,Thomasomys erro,,,,,,,,,,,,,,,,,,,,,,,,
5176,Rodentia,Cricetidae,Thomasomys,gracilis,Thomasomys gracilis,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5177,Rodentia,Cricetidae,Thomasomys,hudsoni,Thomasomys hudsoni,,,,,,,,,,,,,,,,,,,,,,,,
5178,Rodentia,Cricetidae,Thomasomys,hylophilus,Thomasomys hylophilus,77.0,,,,,,,,,,,,,,,,,,,,2151;2655,,,
5179,Rodentia,Cricetidae,Thomasomys,incanus,Thomasomys incanus,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5180,Rodentia,Cricetidae,Thomasomys,ischyrus,Thomasomys ischyrus,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5181,Rodentia,Cricetidae,Thomasomys,kalinowskii,Thomasomys kalinowskii,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5182,Rodentia,Cricetidae,Thomasomys,ladewi,Thomasomys ladewi,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5183,Rodentia,Cricetidae,Thomasomys,laniger,Thomasomys laniger,35.74,,111.66,,,,,,,,,,,,,,,,,,1128;2655,,,
5184,Rodentia,Cricetidae,Thomasomys,macrotis,Thomasomys macrotis,,,,,,,,,,,,,,,,,,,,,,,,
5185,Rodentia,Cricetidae,Thomasomys,monochromos,Thomasomys monochromos,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5186,Rodentia,Cricetidae,Thomasomys,niveipes,Thomasomys niveipes,54.09,,120.63,,,,,,,,,,,,,,,,,,1128;2655,,,
5187,Rodentia,Cricetidae,Thomasomys,notatus,Thomasomys notatus,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5188,Rodentia,Cricetidae,Thomasomys,onkiro,Thomasomys onkiro,,,,,,,,,,,,,,,,,,,,,,,,
5189,Rodentia,Cricetidae,Thomasomys,oreas,Thomasomys oreas,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5190,Rodentia,Cricetidae,Thomasomys,paramorum,Thomasomys paramorum,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5191,Rodentia,Cricetidae,Thomasomys,popayanus,Thomasomys popayanus,,,,,,,,,,,,,,,,,,,,,,,,
5192,Rodentia,Cricetidae,Thomasomys,praetor,Thomasomys praetor,,,,,,,,,,,,,,,,,,,,,,,,
5193,Rodentia,Cricetidae,Thomasomys,pyrrhonotus,Thomasomys pyrrhonotus,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5194,Rodentia,Cricetidae,Thomasomys,rhoadsi,Thomasomys rhoadsi,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5195,Rodentia,Cricetidae,Thomasomys,rosalinda,Thomasomys rosalinda,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5196,Rodentia,Cricetidae,Thomasomys,silvestris,Thomasomys silvestris,77.0,,106.3,,,,,,,,,,,,,,,,,,1836;2655,,,
5197,Rodentia,Cricetidae,Thomasomys,taczanowskii,Thomasomys taczanowskii,77.0,,,,,,,,,,,,,,,,,,,,2655,,,
5198,Rodentia,Cricetidae,Thomasomys,ucucha,Thomasomys ucucha,,,,,,,,,,,,,,,,,,,,,,,,
5199,Rodentia,Cricetidae,Thomasomys,vestitus,Thomasomys vestitus,76.5,,,,,,,,,,,,,,,,,,,,2655,,,
5200,Rodentia,Cricetidae,Thomasomys,vulcani,Thomasomys vulcani,,,,,,,,,,,,,,,,,,,,,,,,
5201,Rodentia,Geomyidae,Thomomys,bottae,Thomomys bottae,122.7,,156.56,,91.25,120.12,143.0,,23.87,,4.61,2.0,54.0,3.2,,201.38,,35.73,,,174;230;231;242;296;729;730;740;1098;1297;1342;1573;1577;1805;1822;1849;2026;2027;2151;2655,2.305,,2.305
5202,Rodentia,Geomyidae,Thomomys,bulbivorus,Thomomys bulbivorus,359.9,,199.44,,,,,,,,4.99,1.0,,6.12,,,8.0,41.45,85.99,,1297;1849;2151;2655;2935,4.99,,4.99
5203,Rodentia,Geomyidae,Thomomys,clusius,Thomomys clusius,,,,,,,,,,,6.5,,,,,,,,,,1297;2151,,,
5204,Rodentia,Geomyidae,Thomomys,idahoensis,Thomomys idahoensis,,,,,,,,,,,,,,,,,,,,,2151,,,
5205,Rodentia,Geomyidae,Thomomys,mazama,Thomomys mazama,93.07,,144.99,,,,,,,,3.79,,,,,,,,,,2151;2655;2939,,,
5206,Rodentia,Geomyidae,Thomomys,monticola,Thomomys monticola,80.99,,,,,,,,,,3.49,1.0,60.0,,,393.5,,,,,1297;1440;1441;2151;2655,3.49,,3.49
5207,Rodentia,Geomyidae,Thomomys,talpoides,Thomomys talpoides,104.64,,152.04,25.25,,128.1,105.0,,19.0,365.0,4.86,1.0,45.0,3.15,,231.94,11.0,33.12,,,75;242;245;247;543;730;740;1245;1246;1297;1822;1849;2028;2151;2655;2938;3015,4.86,4.86,4.86
5208,Rodentia,Geomyidae,Thomomys,townsendii,Thomomys townsendii,263.35,,183.92,,,,,,,,6.15,2.0,,,,,,,,,1297;1381;2151;2655,3.075,,3.075
5209,Rodentia,Geomyidae,Thomomys,umbrinus,Thomomys umbrinus,125.56,,,,,81.0,95.3,,,,2.2,,,,,,,,,,1297;1822;2151;2655,,,
5210,Chiroptera,Pteropodidae,Thoopterus,nigrescens,Thoopterus nigrescens,66.12,72.33,104.48,,,,,,,,0.98,,,,,,,,,,978;1297;1658;2143;2151;2655,,,
5211,Rodentia,Echimyidae,Thrichomys,apereoides,Thrichomys apereoides,297.53,,,,,206.72,323.0,,96.44,97.0,3.2,,,21.09,,126.3,,34.16,,,890;1297;1822;2458;2655,,0.8504109589041097,0.8504109589041097
5212,Rodentia,Echimyidae,Thrichomys,inermis,Thrichomys inermis,,,,,,,,,,,,,,,,,,,,,,,,
5213,Rodentia,Echimyidae,Thrichomys,pachyurus,Thrichomys pachyurus,,,,,,,,,,,,,,,,,,,,,,,,
5214,Rodentia,Thryonomyidae,Thryonomys,gregorianus,Thryonomys gregorianus,2707.14,,,,,,,,91.24,,2.91,2.0,,,,,,,,,1297;2629;2655,1.455,,1.455
5215,Rodentia,Thryonomyidae,Thryonomys,swinderianus,Thryonomys swinderianus,3750.85,,,,456.25,,,,125.76,,3.88,2.0,51.6,118.89,,175.38,,25.17,433.7,,130;543;923;1297;1594;1849;2629;2655;2903,1.94,,1.94
5216,Dasyuromorphia,Thylacinidae,Thylacinus,cynocephalus,Thylacinus cynocephalus,29999.99,,,,,,,,,365.0,3.0,,156.0,,,,,,,,543;955;1297;1760;2655,,3.0,3.0000000000000004
5217,Didelphimorphia,Didelphidae,Thylamys,cinderella,Thylamys cinderella,,,,,,,,,,,,,,,,,,,,,,,,
5218,Didelphimorphia,Didelphidae,Thylamys,elegans,Thylamys elegans,28.9,,120.71,,,,,,,,10.6,2.0,,,,,19.0,,,,889;890;955;1297;1449;1760;2211;2655,5.3,,5.3
5219,Didelphimorphia,Didelphidae,Thylamys,karimii,Thylamys karimii,,,95.0,,,,,,,,,,,,,,,,,,890,,,
5220,Didelphimorphia,Didelphidae,Thylamys,macrurus,Thylamys macrurus,34.43,,127.27,,,,,,,,,,,,,,,,,,889;890;1760;2655,,,
5221,Didelphimorphia,Didelphidae,Thylamys,pallidior,Thylamys pallidior,15.34,,85.87,,,,,,,,,,,,,,,,,,889;890;1760;2655,,,
5222,Didelphimorphia,Didelphidae,Thylamys,pusillus,Thylamys pusillus,28.21,,94.3,,,,,,,,,,,,,,,,,,889;890;1760;2655,,,
5223,Didelphimorphia,Didelphidae,Thylamys,sponsorius,Thylamys sponsorius,,,,,,,,,,,,,,,,,,,,,,,,
5224,Didelphimorphia,Didelphidae,Thylamys,tatei,Thylamys tatei,,,,,,,,,,,,,,,,,,,,,,,,
5225,Didelphimorphia,Didelphidae,Thylamys,velutinus,Thylamys velutinus,20.69,,49.99,,,,,,,,,,,,,,,,,,890;1760;1843;2655,,,
5226,Didelphimorphia,Didelphidae,Thylamys,venustus,Thylamys venustus,,,,,,,,,,,,,,,,,,,,,,,,
5227,Diprotodontia,Macropodidae,Thylogale,billardierii,Thylogale billardierii,5865.86,,,,441.04,,,,30.73,284.5,1.0,1.0,120.0,0.4,,418.85,,289.17,1727.45,,543;955;1297;1412;1760;1848;2483;2484;2655;2986,1.0,0.7794520547945205,0.8828658192469117
5228,Diprotodontia,Macropodidae,Thylogale,browni,Thylogale browni,5478.0,,550.88,,,,,,,,1.02,,,,,,4.0,,,,977;2152;2655,,,
5229,Diprotodontia,Macropodidae,Thylogale,brunii,Thylogale brunii,,,539.59,,,,,,,,1.0,,,,,,4.0,,,,977;1760;1848;1991;2152,,,
5230,Diprotodontia,Macropodidae,Thylogale,calabyi,Thylogale calabyi,,,,,,,,,,,,,,,,,,,,,,,,
5231,Diprotodontia,Macropodidae,Thylogale,lanatus,Thylogale lanatus,,,,,,,,,,,,,,,,,,,,,,,,
5232,Diprotodontia,Macropodidae,Thylogale,stigmatica,Thylogale stigmatica,4511.47,,565.12,,,,,,29.0,185.0,1.0,,,,,386.63,4.0,250.0,,,955;977;1502;1573;1760;1848;1991;2152;2655;2930;2931;2986,,0.5068493150684932,0.5068493150684932
5233,Diprotodontia,Macropodidae,Thylogale,thetis,Thylogale thetis,5399.95,,,,,1399.2,4400.0,,,182.0,1.0,,108.0,,,627.19,,209.4,800.0,,955;1412;1573;1760;1848;2655;2986,,0.4986301369863014,0.4986301369863014
5234,Chiroptera,Thyropteridae,Thyroptera,discifera,Thyroptera discifera,3.13,33.5,,,,,,,,,,,,,,,,,,,1658;2143;2151;2655,,,
5235,Chiroptera,Thyropteridae,Thyroptera,lavali,Thyroptera lavali,,,,,,,,,,,,,,,,,,,,,,,,
5236,Chiroptera,Thyropteridae,Thyroptera,tricolor,Thyroptera tricolor,4.52,35.49,,,,,,,154.24,,0.98,2.0,,1.09,18.0,,,,,,196;679;716;890;1297;1658;1784;2143;2151;2622;2655;2719;2751;3050,0.49,,0.49
5237,Didelphimorphia,Didelphidae,Tlacuatzin,canescens,Tlacuatzin canescens,47.73,,,,,,,,,,8.49,,,,,,,,20.0,,568;730;955;1297;1760;2151;2655,,,
5238,Rodentia,Muridae,Tokudaia,muenninki,Tokudaia muenninki,,,,,,,,,,,,,,,,,,,,,,,,
5239,Rodentia,Muridae,Tokudaia,osimensis,Tokudaia osimensis,84.65,,,,,,,,,,,,,,,,,,,,456,,,
5240,Cingulata,Dasypodidae,Tolypeutes,matacus,Tolypeutes matacus,1303.47,,,,,209.96,1160.0,,125.14,,1.0,,,113.0,,330.37,,71.79,,,403;890;1297;1822;1946;1947;2151;2655,,,
5241,Cingulata,Dasypodidae,Tolypeutes,tricinctus,Tolypeutes tricinctus,1465.72,,300.0,,,,,,,,0.93,1.0,,,,,,,,,511;736;899;1297;2655,0.93,,0.93
5242,Chiroptera,Molossidae,Tomopeas,ravus,Tomopeas ravus,,32.99,,,,,,,,,,,,,,,,,,,890;1658;2151,,,
5243,Chiroptera,Phyllostomidae,Tonatia,bidens,Tonatia bidens,27.7,58.13,,,,39.18,27.4,,,,0.98,,,,,,,,,,108;196;197;890;1297;1658;1822;1948;2151;2622;2655;2751,,,
5244,Chiroptera,Phyllostomidae,Tonatia,saurophila,Tonatia saurophila,,,,,,,,,,,,,,,,,,,,,,,,
5245,Chiroptera,Phyllostomidae,Trachops,cirrhosus,Trachops cirrhosus,36.9,58.45,,,,,,,,,0.98,,,,,,,,,,108;196;889;984;1297;1658;2143;2144;2151;2289;2622;2655;2719;2751,,,
5246,Primates,Cercopithecidae,Trachypithecus,auratus,Trachypithecus auratus,9719.6,,,,,,,,,,,,,,,,,,,,741;1544;2344,,,
5247,Primates,Cercopithecidae,Trachypithecus,barbei,Trachypithecus barbei,,,,,,,,,,,,,,,,,,,,,,,,
5248,Primates,Cercopithecidae,Trachypithecus,cristatus,Trachypithecus cristatus,7176.81,,,,1460.0,,,,,,1.01,,373.2,,,,,362.93,,,208;543;730;1297;1347;1544;1547;2344;2655;2660;2748;2986;3102,,,
5249,Primates,Cercopithecidae,Trachypithecus,delacouri,Trachypithecus delacouri,,,577.49,,,,,,,,1.5,0.5,,,,,,,,,1015;1544;1848,3.0,,3.0000000000000004
5250,Primates,Cercopithecidae,Trachypithecus,ebenus,Trachypithecus ebenus,,,,,,,,,,,,,,,,,,,,,,,,
5251,Primates,Cercopithecidae,Trachypithecus,francoisi,Trachypithecus francoisi,8139.93,,599.99,,1460.0,,,,,,,,,454.56,,,,391.76,,,899;1544;1547;2344;2655,,,
5252,Primates,Cercopithecidae,Trachypithecus,geei,Trachypithecus geei,8356.0,,605.0,,,,,,,,1.02,,,,,,,,,,208;741;1347;1544;1547;1848;2344;2655;2660;2986,,,
5253,Primates,Cercopithecidae,Trachypithecus,germaini,Trachypithecus germaini,,,,,,,,,,,,,,,,,,,,,,,,
5254,Primates,Cercopithecidae,Trachypithecus,hatinhensis,Trachypithecus hatinhensis,,,,,,,,,,,,,,,,,,,,,,,,
5255,Primates,Cercopithecidae,Trachypithecus,johnii,Trachypithecus johnii,10595.08,,553.17,,,,,,,,1.02,,,,,,,,,,208;730;741;1167;1544;1547;1848;2344;2626;2655;2660;2748;2986,,,
5256,Primates,Cercopithecidae,Trachypithecus,laotum,Trachypithecus laotum,,,,,,,,,,,,,,,,,,,,,1544,,,
5257,Primates,Cercopithecidae,Trachypithecus,obscurus,Trachypithecus obscurus,7247.88,,549.99,,1460.0,,,,146.63,,1.01,,300.0,339.18,,,,362.93,,,208;543;730;741;1297;1347;1544;1547;1848;2151;2344;2655;2660;2748;2986,,,
5258,Primates,Cercopithecidae,Trachypithecus,phayrei,Trachypithecus phayrei,7681.72,,,,,,,,180.61,456.25,1.0,,,,,,,305.87,,,741;1544;1547;1766;1767;2344;2655,,1.25,1.25
5259,Primates,Cercopithecidae,Trachypithecus,pileatus,Trachypithecus pileatus,11219.93,,575.0,,,,,,,,,,,,,,,,,,730;741;1347;1544;1547;1848;2344;2655;2986,,,
5260,Primates,Cercopithecidae,Trachypithecus,poliocephalus,Trachypithecus poliocephalus,,,,,,,,,,,,,,,,,,,,,1544,,,
5261,Primates,Cercopithecidae,Trachypithecus,shortridgei,Trachypithecus shortridgei,,,,,,,,,,,,,,,,,,,,,,,,
5262,Primates,Cercopithecidae,Trachypithecus,vetulus,Trachypithecus vetulus,7205.08,,584.99,,1460.0,,,,204.72,783.83,1.01,,276.0,359.99,,1113.7,,245.78,1053.75,,208;543;730;741;1297;1347;1544;1547;1763;1767;1848;2344;2493;2655;2660;2986,,2.1689542465753426,2.1689542465753426
5263,Artiodactyla,Bovidae,Tragelaphus,angasii,Tragelaphus angasii,87616.76,,1935.86,,695.78,,,,219.99,297.0,1.0,,192.0,5541.58,,645.51,,212.91,,,87;543;730;869;917;1297;1763;1848;2629;2655;2693;2986,,0.8136986301369863,0.8136986301369863
5264,Artiodactyla,Bovidae,Tragelaphus,buxtoni,Tragelaphus buxtoni,215000.75,,2249.44,,,,,,,,1.0,,132.0,,,755.15,,,,,511;869;899;1525;1848;2655;2693,,,
5265,Artiodactyla,Bovidae,Tragelaphus,eurycerus,Tragelaphus eurycerus,270998.37,,2274.99,,,,,,284.99,,1.0,,233.0,19944.92,,887.46,,,,,543;869;917;1297;1525;1848;2366;2655;2693;2875;2882;2986,,,
5266,Artiodactyla,Bovidae,Tragelaphus,imberbis,Tragelaphus imberbis,94320.39,,1675.0,,1115.07,,,,222.0,258.54,1.0,,227.0,5891.21,,666.44,,,,,543;730;869;917;1297;1525;1848;2655;2693;2886;2986,,0.7083287671232877,0.7083287671232877
5267,Rodentia,Echimyidae,Trinomys,dimidiatus,Trinomys dimidiatus,167.6,,197.69,,,,,,,,2.0,,,,,,,,,,2264;2655,,,
5268,Rodentia,Echimyidae,Trinomys,eliasi,Trinomys eliasi,,,,,,,,,,,3.0,,,,,,,,,,2265,,,
5269,Rodentia,Echimyidae,Trinomys,gratiosus,Trinomys gratiosus,,,,,,,,,,,1.37,,,,,,,,,,2265,,,
5270,Rodentia,Echimyidae,Trinomys,iheringi,Trinomys iheringi,220.39,,197.54,,,,,,,,0.97,,,,,,,,,,31;569;2225;2265;2655,,,
5271,Rodentia,Echimyidae,Trinomys,mirapitanga,Trinomys mirapitanga,,,,,,,,,,,,,,,,,,,,,,,,
5272,Rodentia,Echimyidae,Trinomys,moojeni,Trinomys moojeni,,,,,,,,,,,,,,,,,,,,,,,,
5273,Rodentia,Echimyidae,Trinomys,myosuros,Trinomys myosuros,284.99,,,,,,,,,,,,,,,,,,,,2655,,,
5274,Rodentia,Echimyidae,Trinomys,paratus,Trinomys paratus,,,,,,,,,,,,,,,,,,,,,,,,
5275,Rodentia,Echimyidae,Trinomys,setosus,Trinomys setosus,284.99,,,,,,,,,,,,,,,,,,,,2655,,,
5276,Rodentia,Echimyidae,Trinomys,yonenagae,Trinomys yonenagae,,,,,,,,,,,,,,,,,,,,,,,,
5277,Chiroptera,Phyllostomidae,Trinycteris,nicefori,Trinycteris nicefori,8.25,38.0,,,,,,,,,1.0,,,,,,,,,,889;1089;1297;1658;2151;2622;2655,,,
5278,Rodentia,Sciuridae,Trogopterus,xanthipes,Trogopterus xanthipes,,,,,,,,,80.3,,1.64,,144.0,,,669.16,,105.0,,,543;679;1297,,,
5279,Rodentia,Muridae,Tryphomys,adustus,Tryphomys adustus,,,152.5,,,,,,,,,,,,,,,,,,2152,,,
5280,Rodentia,Cricetidae,Tscherskia,triton,Tscherskia triton,25.0,,,15.0,,,,,,,4.24,,,5.25,,,,29.23,,,1297;1849,,,
5281,Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia belangeri,200.0,,,,,,,,,,,,120.0,,,,6.0,,,,543;1736;2655,,,
5282,Scandentia,Tupaiidae,Tupaia,chrysogaster,Tupaia chrysogaster,,,,,,,,,,,,,,,,,,,,,,,,
5283,Scandentia,Tupaiidae,Tupaia,dorsalis,Tupaia dorsalis,168.05,,185.0,,,,,,,,,,,,,,,,,,2152,,,
5284,Scandentia,Tupaiidae,Tupaia,glis,Tupaia glis,132.43,,185.0,,203.75,93.48,123.0,,45.99,45.3,2.22,2.5,149.0,12.6,97.36,122.77,4.0,34.27,100.0,,543;679;730;885;1297;1736;1822;2152;2655,0.8880000000000001,0.27552328767123285,0.4946359059470459
5285,Scandentia,Tupaiidae,Tupaia,gracilis,Tupaia gracilis,111.95,,185.0,,,,,,,,,,,,,,,,,,2152;2655,,,
5286,Scandentia,Tupaiidae,Tupaia,javanica,Tupaia javanica,,,,,,,,,,,2.95,,,,,,,,,,1297,,,
5287,Scandentia,Tupaiidae,Tupaia,longipes,Tupaia longipes,168.05,,185.0,,,,,,,,1.5,,144.0,,,,,,,,1015;2152,,,
5288,Scandentia,Tupaiidae,Tupaia,minor,Tupaia minor,70.0,,185.0,,,,,,,,1.93,,,,,,,,,,1297;2152;2655,,,
5289,Scandentia,Tupaiidae,Tupaia,moellendorffi,Tupaia moellendorffi,,,,,,,,,,,,,,,,,,,,,,,,
5290,Scandentia,Tupaiidae,Tupaia,montana,Tupaia montana,168.05,,185.0,,,,,,48.99,,2.01,,,11.0,,,,27.84,,,899;1297;2152;2655,,,
5291,Scandentia,Tupaiidae,Tupaia,nicobarica,Tupaia nicobarica,170.25,,,,,,,,,,0.96,,,,,,,,,,1297;2655,,,
5292,Scandentia,Tupaiidae,Tupaia,palawanensis,Tupaia palawanensis,168.05,,185.0,,,,,,,,,,,,,,,,,,2152,,,
5293,Scandentia,Tupaiidae,Tupaia,picta,Tupaia picta,168.05,,185.0,,,,,,,,,,,,,,,,,,2152,,,
5294,Scandentia,Tupaiidae,Tupaia,splendidula,Tupaia splendidula,168.05,,185.0,,,,,,,,,,,,,,,,,,2152,,,
5295,Scandentia,Tupaiidae,Tupaia,tana,Tupaia tana,182.33,,185.0,,,,,,,,2.51,,,,,,,54.56,,,679;1297;2152;2655,,,
5296,Cetacea,Delphinidae,Tursiops,aduncus,Tursiops aduncus,,,2366.0,,,,,,365.0,1095.0,,,,9828.52,878.91,4544.15,,638.75,,,712,,,
5297,Cetacea,Delphinidae,Tursiops,truncatus,Tursiops truncatus,281040.55,,3257.91,,1825.0,,,,365.0,747.48,0.98,,552.0,24369.6,1050.0,3354.8,,544.4,,,5;6;56;146;150;171;172;218;290;382;385;389;538;543;552;712;890;1004;1217;1297;2151;2655,,2.006932602739726,2.006932602739726
5298,Rodentia,Cricetidae,Tylomys,bullaris,Tylomys bullaris,280.0,,,,,,,,,,,,,,,,,,,,2655,,,
5299,Rodentia,Cricetidae,Tylomys,fulviventer,Tylomys fulviventer,,,,,,,,,,,,,,,,,,,,,,,,
5300,Rodentia,Cricetidae,Tylomys,mirae,Tylomys mirae,183.6,,,,,,,,,,,,,,,,,,,,2151;2655,,,
5301,Rodentia,Cricetidae,Tylomys,nudicaudus,Tylomys nudicaudus,181.65,,,11.0,,,,,39.51,39.0,2.47,5.53,64.8,19.9,84.3,102.04,,26.29,40.0,,543;1297;2655;2830,0.44665461121157324,0.2639178082191781,0.34333672396344017
5302,Rodentia,Cricetidae,Tylomys,panamensis,Tylomys panamensis,,,,,,,,,,,,,,,,,,,,,,,,
5303,Rodentia,Cricetidae,Tylomys,tumbalensis,Tylomys tumbalensis,280.0,,,,,,,,,,,,,,,,,,,,2655,,,
5304,Rodentia,Cricetidae,Tylomys,watsoni,Tylomys watsoni,,,,,,,,,,,2.91,,,,,,,,,,1297,,,
5305,Chiroptera,Vespertilionidae,Tylonycteris,pachypus,Tylonycteris pachypus,4.1,26.24,,,365.0,,,,90.88,,1.92,1.0,,0.6,,,,58.46,2.93,,185;196;1297;1384;1439;1621;1652;1658;1784;1972;2143;2151;2655;2719;3023,1.92,,1.92
5306,Chiroptera,Vespertilionidae,Tylonycteris,robustula,Tylonycteris robustula,7.98,27.99,,,365.0,,,,90.88,,2.0,1.0,,1.25,,140.97,,,6.44,,185;196;1297;1384;1621;1652;1658;1784;1972;2143;2151;2655;2719;3023,2.0,,2.0
5307,Rodentia,Octodontidae,Tympanoctomys,barrerae,Tympanoctomys barrerae,86.02,,128.53,6.0,,73.18,71.4,,,,,,,4.0,,,,,,,424;793;890;1822;2151;2655;2861,,,
5308,Rodentia,Platacanthomyidae,Typhlomys,cinereus,Typhlomys cinereus,,,,,,,,,,,,,,,,,,,,,,,,
